哈利·波特与魔法石,2001,9.2,1095465人评价
指环王3：王者无敌,2003,9.3,754728人评价
乱世佳人,1939,9.3,649499人评价
素媛,2013,9.3,642609人评价
飞屋环游记,2009,9.1,1248550人评价
我不是药神,2018,9.0,1978548人评价
摔跤吧！爸爸,2016,9.0,1483400人评价
何以为家,2018,9.1,979166人评价
十二怒汉,1957,9.4,453102人评价
哈尔的移动城堡,2004,9.1,951612人评价
少年派的奇幻漂流,2012,9.1,1280602人评价
鬼子来了,2000,9.3,586617人评价
猫鼠游戏,2002,9.1,935574人评价
让子弹飞,2010,9.0,1589808人评价
大话西游之月光宝盒,1995,9.0,1153050人评价
哈利·波特与魔法石,2001,9.2,1095465人评价
指环王3：王者无敌,2003,9.3,754728人评价
乱世佳人,1939,9.3,649499人评价
素媛,2013,9.3,642609人评价
飞屋环游记,2009,9.1,1248550人评价
我不是药神,2018,9.0,1978548人评价
摔跤吧！爸爸,2016,9.0,1483400人评价
何以为家,2018,9.1,979166人评价
十二怒汉,1957,9.4,453102人评价
哈尔的移动城堡,2004,9.1,951612人评价
少年派的奇幻漂流,2012,9.1,1280602人评价
鬼子来了,2000,9.3,586617人评价
猫鼠游戏,2002,9.1,935574人评价
让子弹飞,2010,9.0,1589808人评价
大话西游之月光宝盒,1995,9.0,1153050人评价
天空之城,1986,9.1,773688人评价
钢琴家,2002,9.3,580026人评价
指环王2：双塔奇兵,2002,9.2,705617人评价
海蒂和爷爷,2015,9.3,533521人评价
闻香识女人,1992,9.1,823909人评价
天堂电影院,1988,9.2,646768人评价
罗马假日,1953,9.1,901608人评价
指环王1：护戒使者,2001,9.1,796235人评价
大闹天宫,1961(中国大陆) / 1964(中国大陆) / 1978(中国大陆),9.4,403381人评价
黑客帝国,1999,9.1,790706人评价
少年派的奇幻漂流,2012,9.1,1280602人评价
鬼子来了,2000,9.3,586617人评价
猫鼠游戏,2002,9.1,935574人评价
让子弹飞,2010,9.0,1589808人评价
大话西游之月光宝盒,1995,9.0,1153050人评价
天空之城,1986,9.1,773688人评价
钢琴家,2002,9.3,580026人评价
指环王2：双塔奇兵,2002,9.2,705617人评价
海蒂和爷爷,2015,9.3,533521人评价
闻香识女人,1992,9.1,823909人评价
天堂电影院,1988,9.2,646768人评价
罗马假日,1953,9.1,901608人评价
指环王1：护戒使者,2001,9.1,796235人评价
大闹天宫,1961(中国大陆) / 1964(中国大陆) / 1978(中国大陆),9.4,403381人评价
黑客帝国,1999,9.1,790706人评价
死亡诗社,1989,9.1,667970人评价
教父2,1974,9.3,513015人评价
绿皮书,2018,8.9,1529724人评价
狮子王,1994,9.1,785414人评价
辩护人,2013,9.2,558719人评价
搏击俱乐部,1999,9.0,799606人评价
饮食男女,1994,9.2,577014人评价
美丽心灵,2001,9.1,724285人评价
本杰明·巴顿奇事,2008,9.0,928195人评价
穿条纹睡衣的男孩,2008,9.2,520179人评价
天堂电影院,1988,9.2,646768人评价
罗马假日,1953,9.1,901608人评价
指环王1：护戒使者,2001,9.1,796235人评价
大闹天宫,1961(中国大陆) / 1964(中国大陆) / 1978(中国大陆),9.4,403381人评价
黑客帝国,1999,9.1,790706人评价
死亡诗社,1989,9.1,667970人评价
教父2,1974,9.3,513015人评价
绿皮书,2018,8.9,1529724人评价
狮子王,1994,9.1,785414人评价
辩护人,2013,9.2,558719人评价
搏击俱乐部,1999,9.0,799606人评价
饮食男女,1994,9.2,577014人评价
美丽心灵,2001,9.1,724285人评价
本杰明·巴顿奇事,2008,9.0,928195人评价
穿条纹睡衣的男孩,2008,9.2,520179人评价
窃听风暴,2006,9.2,531536人评价
情书,1995,8.9,1027356人评价
两杆大烟枪,1998,9.1,563689人评价
西西里的美丽传说,2000,8.9,919427人评价
看不见的客人,2016,8.8,1175712人评价
音乐之声,1965,9.1,564508人评价
拯救大兵瑞恩,1998,9.1,609669人评价
飞越疯人院,1975,9.1,521353人评价
小鞋子,1997,9.2,384888人评价
阿凡达,2009,8.8,1302677人评价
搏击俱乐部,1999,9.0,799606人评价
饮食男女,1994,9.2,577014人评价
美丽心灵,2001,9.1,724285人评价
本杰明·巴顿奇事,2008,9.0,928195人评价
穿条纹睡衣的男孩,2008,9.2,520179人评价
窃听风暴,2006,9.2,531536人评价
情书,1995,8.9,1027356人评价
两杆大烟枪,1998,9.1,563689人评价
西西里的美丽传说,2000,8.9,919427人评价
看不见的客人,2016,8.8,1175712人评价
音乐之声,1965,9.1,564508人评价
拯救大兵瑞恩,1998,9.1,609669人评价
飞越疯人院,1975,9.1,521353人评价
小鞋子,1997,9.2,384888人评价
阿凡达,2009,8.8,1302677人评价
哈利·波特与死亡圣器(下),2011,9.0,771187人评价
沉默的羔羊,1991,8.9,828662人评价
致命魔术,2006,8.9,808394人评价
禁闭岛,2010,8.9,910306人评价
布达佩斯大饭店,2014,8.9,864496人评价
海豚湾,2009,9.3,343531人评价
蝴蝶效应,2004,8.9,881187人评价
美国往事,1984,9.2,388849人评价
心灵捕手,1997,8.9,666193人评价
低俗小说,1994,8.9,782767人评价
音乐之声,1965,9.1,564508人评价
拯救大兵瑞恩,1998,9.1,609669人评价
飞越疯人院,1975,9.1,521353人评价
小鞋子,1997,9.2,384888人评价
阿凡达,2009,8.8,1302677人评价
哈利·波特与死亡圣器(下),2011,9.0,771187人评价
沉默的羔羊,1991,8.9,828662人评价
致命魔术,2006,8.9,808394人评价
禁闭岛,2010,8.9,910306人评价
布达佩斯大饭店,2014,8.9,864496人评价
海豚湾,2009,9.3,343531人评价
蝴蝶效应,2004,8.9,881187人评价
美国往事,1984,9.2,388849人评价
心灵捕手,1997,8.9,666193人评价
低俗小说,1994,8.9,782767人评价
春光乍泄,1997,9.0,592409人评价
摩登时代,1936,9.3,280142人评价
喜剧之王,1999,8.8,908880人评价
功夫,2004,8.8,1030224人评价
七宗罪,1995,8.8,896375人评价
哈利·波特与阿兹卡班的囚徒,2004,8.9,662638人评价
超脱,2011,9.0,533336人评价
致命ID,2003,8.8,766985人评价
杀人回忆,2003,8.9,660038人评价
红辣椒,2006,9.1,425037人评价
海豚湾,2009,9.3,343531人评价
蝴蝶效应,2004,8.9,881187人评价
美国往事,1984,9.2,388849人评价
心灵捕手,1997,8.9,666193人评价
低俗小说,1994,8.9,782767人评价
春光乍泄,1997,9.0,592409人评价
摩登时代,1936,9.3,280142人评价
喜剧之王,1999,8.8,908880人评价
功夫,2004,8.8,1030224人评价
七宗罪,1995,8.8,896375人评价
哈利·波特与阿兹卡班的囚徒,2004,8.9,662638人评价
超脱,2011,9.0,533336人评价
致命ID,2003,8.8,766985人评价
杀人回忆,2003,8.9,660038人评价
红辣椒,2006,9.1,425037人评价
加勒比海盗,2003,8.8,810076人评价
狩猎,2012,9.1,362655人评价
被嫌弃的松子的一生,2006,8.9,670129人评价
7号房的礼物,2013,8.9,521573人评价
请以你的名字呼唤我,2017,8.9,673213人评价
剪刀手爱德华,1990,8.7,990609人评价
唐伯虎点秋香,1993,8.7,1007568人评价
断背山,2005,8.8,672782人评价
哈利·波特与密室,2002,8.8,688995人评价
一一,2000,9.1,357118人评价
哈利·波特与阿兹卡班的囚徒,2004,8.9,662638人评价
超脱,2011,9.0,533336人评价
致命ID,2003,8.8,766985人评价
杀人回忆,2003,8.9,660038人评价
红辣椒,2006,9.1,425037人评价
加勒比海盗,2003,8.8,810076人评价
狩猎,2012,9.1,362655人评价
被嫌弃的松子的一生,2006,8.9,670129人评价
7号房的礼物,2013,8.9,521573人评价
请以你的名字呼唤我,2017,8.9,673213人评价
剪刀手爱德华,1990,8.7,990609人评价
唐伯虎点秋香,1993,8.7,1007568人评价
断背山,2005,8.8,672782人评价
哈利·波特与密室,2002,8.8,688995人评价
一一,2000,9.1,357118人评价
勇敢的心,1995,8.9,537198人评价
入殓师,2008,8.9,627245人评价
第六感,1999,8.9,523114人评价
爱在黎明破晓前,1995,8.8,627641人评价
重庆森林,1994,8.8,758771人评价
蝙蝠侠：黑暗骑士崛起,2012,8.8,678570人评价
幽灵公主,1997,8.9,494046人评价
天使爱美丽,2001,8.7,923211人评价
菊次郎的夏天,1999,8.9,557859人评价
小森林 夏秋篇,2014,9.0,402131人评价
剪刀手爱德华,1990,8.7,990609人评价
唐伯虎点秋香,1993,8.7,1007568人评价
断背山,2005,8.8,672782人评价
哈利·波特与密室,2002,8.8,688995人评价
一一,2000,9.1,357118人评价
勇敢的心,1995,8.9,537198人评价
入殓师,2008,8.9,627245人评价
第六感,1999,8.9,523114人评价
爱在黎明破晓前,1995,8.8,627641人评价
重庆森林,1994,8.8,758771人评价
蝙蝠侠：黑暗骑士崛起,2012,8.8,678570人评价
幽灵公主,1997,8.9,494046人评价
天使爱美丽,2001,8.7,923211人评价
菊次郎的夏天,1999,8.9,557859人评价
小森林 夏秋篇,2014,9.0,402131人评价
阳光灿烂的日子,1994,8.9,580791人评价
超能陆战队,2014,8.7,950413人评价
完美的世界,1993,9.1,292490人评价
爱在日落黄昏时,2004,8.9,516693人评价
无人知晓,2004,9.1,296559人评价
消失的爱人,2014,8.7,873608人评价
甜蜜蜜,1996,8.9,499237人评价
借东西的小人阿莉埃蒂,2010,8.9,517220人评价
倩女幽魂,1987,8.8,689949人评价
小森林 冬春篇,2015,9.0,358270人评价
蝙蝠侠：黑暗骑士崛起,2012,8.8,678570人评价
幽灵公主,1997,8.9,494046人评价
天使爱美丽,2001,8.7,923211人评价
菊次郎的夏天,1999,8.9,557859人评价
小森林 夏秋篇,2014,9.0,402131人评价
阳光灿烂的日子,1994,8.9,580791人评价
超能陆战队,2014,8.7,950413人评价
完美的世界,1993,9.1,292490人评价
爱在日落黄昏时,2004,8.9,516693人评价
无人知晓,2004,9.1,296559人评价
消失的爱人,2014,8.7,873608人评价
甜蜜蜜,1996,8.9,499237人评价
借东西的小人阿莉埃蒂,2010,8.9,517220人评价
倩女幽魂,1987,8.8,689949人评价
小森林 冬春篇,2015,9.0,358270人评价
侧耳倾听,1995,8.9,433845人评价
时空恋旅人,2013,8.8,613310人评价
幸福终点站,2004,8.8,530351人评价
驯龙高手,2010,8.8,712745人评价
萤火之森,2011,8.9,498860人评价
教父3,1990,9.0,346351人评价
寄生虫,2019,8.8,1289963人评价
怪兽电力公司,2001,8.8,625502人评价
一个叫欧维的男人决定去死,2015,8.9,433203人评价
玛丽和马克思,2009,8.9,405353人评价
消失的爱人,2014,8.7,873608人评价
甜蜜蜜,1996,8.9,499237人评价
借东西的小人阿莉埃蒂,2010,8.9,517220人评价
倩女幽魂,1987,8.8,689949人评价
小森林 冬春篇,2015,9.0,358270人评价
侧耳倾听,1995,8.9,433845人评价
时空恋旅人,2013,8.8,613310人评价
幸福终点站,2004,8.8,530351人评价
驯龙高手,2010,8.8,712745人评价
萤火之森,2011,8.9,498860人评价
教父3,1990,9.0,346351人评价
寄生虫,2019,8.8,1289963人评价
怪兽电力公司,2001,8.8,625502人评价
一个叫欧维的男人决定去死,2015,8.9,433203人评价
玛丽和马克思,2009,8.9,405353人评价
玩具总动员3,2010,8.9,480981人评价
未麻的部屋,1997,9.1,301466人评价
傲慢与偏见,2005,8.7,743524人评价
神偷奶爸,2010,8.6,897585人评价
大鱼,2003,8.8,539030人评价
告白,2010,8.8,641187人评价
釜山行,2016,8.6,1124234人评价
被解救的姜戈,2012,8.8,571622人评价
哈利·波特与火焰杯,2005,8.7,600284人评价
阳光姐妹淘,2011,8.8,567412人评价
教父3,1990,9.0,346351人评价
寄生虫,2019,8.8,1289963人评价
怪兽电力公司,2001,8.8,625502人评价
一个叫欧维的男人决定去死,2015,8.9,433203人评价
玛丽和马克思,2009,8.9,405353人评价
玩具总动员3,2010,8.9,480981人评价
未麻的部屋,1997,9.1,301466人评价
傲慢与偏见,2005,8.7,743524人评价
神偷奶爸,2010,8.6,897585人评价
大鱼,2003,8.8,539030人评价
告白,2010,8.8,641187人评价
釜山行,2016,8.6,1124234人评价
被解救的姜戈,2012,8.8,571622人评价
哈利·波特与火焰杯,2005,8.7,600284人评价
阳光姐妹淘,2011,8.8,567412人评价
射雕英雄传之东成西就,1993,8.7,597778人评价
哪吒闹海,1979,9.1,241215人评价
新世界,2013,8.9,385473人评价
我是山姆,2001,9.0,317039人评价
恐怖直播,2013,8.7,614610人评价
头号玩家,2018,8.7,1289237人评价
血战钢锯岭,2016,8.7,744153人评价
模仿游戏,2014,8.8,605782人评价
喜宴,1993,9.0,332293人评价
七武士,1954,9.3,184075人评价
告白,2010,8.8,641187人评价
釜山行,2016,8.6,1124234人评价
被解救的姜戈,2012,8.8,571622人评价
哈利·波特与火焰杯,2005,8.7,600284人评价
阳光姐妹淘,2011,8.8,567412人评价
射雕英雄传之东成西就,1993,8.7,597778人评价
哪吒闹海,1979,9.1,241215人评价
新世界,2013,8.9,385473人评价
我是山姆,2001,9.0,317039人评价
恐怖直播,2013,8.7,614610人评价
头号玩家,2018,8.7,1289237人评价
血战钢锯岭,2016,8.7,744153人评价
模仿游戏,2014,8.8,605782人评价
喜宴,1993,9.0,332293人评价
七武士,1954,9.3,184075人评价
花样年华,2000,8.7,561138人评价
头脑特工队,2015,8.8,569531人评价
黑客帝国3：矩阵革命,2003,8.8,422471人评价
九品芝麻官,1994,8.7,619088人评价
电锯惊魂,2004,8.8,496914人评价
三块广告牌,2017,8.7,776833人评价
你的名字。,2016,8.5,1306241人评价
达拉斯买家俱乐部,2013,8.8,427943人评价
惊魂记,1960,9.0,264936人评价
卢旺达饭店,2004,8.9,308385人评价
头号玩家,2018,8.7,1289237人评价
血战钢锯岭,2016,8.7,744153人评价
模仿游戏,2014,8.8,605782人评价
喜宴,1993,9.0,332293人评价
七武士,1954,9.3,184075人评价
花样年华,2000,8.7,561138人评价
头脑特工队,2015,8.8,569531人评价
黑客帝国3：矩阵革命,2003,8.8,422471人评价
九品芝麻官,1994,8.7,619088人评价
电锯惊魂,2004,8.8,496914人评价
三块广告牌,2017,8.7,776833人评价
你的名字。,2016,8.5,1306241人评价
达拉斯买家俱乐部,2013,8.8,427943人评价
惊魂记,1960,9.0,264936人评价
卢旺达饭店,2004,8.9,308385人评价
疯狂原始人,2013,8.7,795066人评价
上帝之城,2002,9.0,286043人评价
谍影重重3,2007,8.8,395433人评价
心迷宫,2014,8.7,484074人评价
英雄本色,1986,8.6,501343人评价
风之谷,1984,8.9,337805人评价
纵横四海,1991,8.8,395205人评价
色，戒,2007,8.6,721564人评价
海街日记,2015,8.8,417357人评价
茶馆,1982(中国大陆),9.5,117579人评价
三块广告牌,2017,8.7,776833人评价
你的名字。,2016,8.5,1306241人评价
达拉斯买家俱乐部,2013,8.8,427943人评价
惊魂记,1960,9.0,264936人评价
卢旺达饭店,2004,8.9,308385人评价
疯狂原始人,2013,8.7,795066人评价
上帝之城,2002,9.0,286043人评价
谍影重重3,2007,8.8,395433人评价
心迷宫,2014,8.7,484074人评价
英雄本色,1986,8.6,501343人评价
风之谷,1984,8.9,337805人评价
纵横四海,1991,8.8,395205人评价
色，戒,2007,8.6,721564人评价
海街日记,2015,8.8,417357人评价
茶馆,1982(中国大陆),9.5,117579人评价
岁月神偷,2010,8.7,552492人评价
记忆碎片,2000,8.7,570021人评价
爱在午夜降临前,2013,8.9,366849人评价
绿里奇迹,1999,8.9,302929人评价
忠犬八公物语,1987,9.2,181720人评价
荒蛮故事,2014,8.8,415720人评价
爆裂鼓手,2014,8.7,547404人评价
小偷家族,2018,8.7,773307人评价
疯狂的石头,2006,8.6,768248人评价
贫民窟的百万富翁,2008,8.6,710210人评价
风之谷,1984,8.9,337805人评价
纵横四海,1991,8.8,395205人评价
色，戒,2007,8.6,721564人评价
海街日记,2015,8.8,417357人评价
茶馆,1982(中国大陆),9.5,117579人评价
岁月神偷,2010,8.7,552492人评价
记忆碎片,2000,8.7,570021人评价
爱在午夜降临前,2013,8.9,366849人评价
绿里奇迹,1999,8.9,302929人评价
忠犬八公物语,1987,9.2,181720人评价
荒蛮故事,2014,8.8,415720人评价
爆裂鼓手,2014,8.7,547404人评价
小偷家族,2018,8.7,773307人评价
疯狂的石头,2006,8.6,768248人评价
贫民窟的百万富翁,2008,8.6,710210人评价
无敌破坏王,2012,8.7,503634人评价
东邪西毒,1994,8.6,545502人评价
雨中曲,1952,9.1,205232人评价
真爱至上,2003,8.6,686609人评价
冰川时代,2002,8.6,578634人评价
恐怖游轮,2009,8.5,795382人评价
你看起来好像很好吃,2010,8.9,314698人评价
2001太空漫游,1968,8.9,295246人评价
黑天鹅,2010,8.6,749060人评价
无间道2,2003,8.7,436178人评价
荒蛮故事,2014,8.8,415720人评价
爆裂鼓手,2014,8.7,547404人评价
小偷家族,2018,8.7,773307人评价
疯狂的石头,2006,8.6,768248人评价
贫民窟的百万富翁,2008,8.6,710210人评价
无敌破坏王,2012,8.7,503634人评价
东邪西毒,1994,8.6,545502人评价
雨中曲,1952,9.1,205232人评价
真爱至上,2003,8.6,686609人评价
冰川时代,2002,8.6,578634人评价
恐怖游轮,2009,8.5,795382人评价
你看起来好像很好吃,2010,8.9,314698人评价
2001太空漫游,1968,8.9,295246人评价
黑天鹅,2010,8.6,749060人评价
无间道2,2003,8.7,436178人评价
魔女宅急便,1989,8.7,430037人评价
牯岭街少年杀人事件,1991,8.9,271500人评价
遗愿清单,2007,8.7,418007人评价
背靠背，脸对脸,1994,9.5,113151人评价
小丑,2019,8.7,945708人评价
雨人,1988,8.7,382750人评价
大佛普拉斯,2017,8.7,417593人评价
恋恋笔记本,2004,8.6,630467人评价
可可西里,2004,8.9,284200人评价
城市之光,1931,9.3,134558人评价
恐怖游轮,2009,8.5,795382人评价
你看起来好像很好吃,2010,8.9,314698人评价
2001太空漫游,1968,8.9,295246人评价
黑天鹅,2010,8.6,749060人评价
无间道2,2003,8.7,436178人评价
魔女宅急便,1989,8.7,430037人评价
牯岭街少年杀人事件,1991,8.9,271500人评价
遗愿清单,2007,8.7,418007人评价
背靠背，脸对脸,1994,9.5,113151人评价
小丑,2019,8.7,945708人评价
雨人,1988,8.7,382750人评价
大佛普拉斯,2017,8.7,417593人评价
恋恋笔记本,2004,8.6,630467人评价
可可西里,2004,8.9,284200人评价
城市之光,1931,9.3,134558人评价
东京教父,2003,9.0,201341人评价
源代码,2011,8.5,790580人评价
萤火虫之墓,1988,8.7,388050人评价
初恋这件小事,2010,8.5,939261人评价
虎口脱险,1966,8.9,238324人评价
人工智能,2001,8.7,417953人评价
海边的曼彻斯特,2016,8.6,480943人评价
心灵奇旅,2020,8.7,900888人评价
罗生门,1950,8.8,294282人评价
青蛇,1993,8.6,492084人评价
雨人,1988,8.7,382750人评价
大佛普拉斯,2017,8.7,417593人评价
恋恋笔记本,2004,8.6,630467人评价
可可西里,2004,8.9,284200人评价
城市之光,1931,9.3,134558人评价
东京教父,2003,9.0,201341人评价
源代码,2011,8.5,790580人评价
萤火虫之墓,1988,8.7,388050人评价
初恋这件小事,2010,8.5,939261人评价
虎口脱险,1966,8.9,238324人评价
人工智能,2001,8.7,417953人评价
海边的曼彻斯特,2016,8.6,480943人评价
心灵奇旅,2020,8.7,900888人评价
罗生门,1950,8.8,294282人评价
青蛇,1993,8.6,492084人评价
波西米亚狂想曲,2018,8.6,563625人评价
终结者2：审判日,1991,8.8,321326人评价
疯狂的麦克斯4：狂暴之路,2015,8.7,494758人评价
新龙门客栈,1992,8.7,416157人评价
奇迹男孩,2017,8.6,526539人评价
二十二,2015,8.7,279629人评价
无耻混蛋,2009,8.6,445356人评价
房间,2015,8.8,353843人评价
千钧一发,1997,8.8,271710人评价
血钻,2006,8.7,356725人评价
人工智能,2001,8.7,417953人评价
海边的曼彻斯特,2016,8.6,480943人评价
心灵奇旅,2020,8.7,900888人评价
罗生门,1950,8.8,294282人评价
青蛇,1993,8.6,492084人评价
波西米亚狂想曲,2018,8.6,563625人评价
终结者2：审判日,1991,8.8,321326人评价
疯狂的麦克斯4：狂暴之路,2015,8.7,494758人评价
新龙门客栈,1992,8.7,416157人评价
奇迹男孩,2017,8.6,526539人评价
二十二,2015,8.7,279629人评价
无耻混蛋,2009,8.6,445356人评价
房间,2015,8.8,353843人评价
千钧一发,1997,8.8,271710人评价
血钻,2006,8.7,356725人评价
崖上的波妞,2008,8.6,454666人评价
彗星来的那一夜,2013,8.5,530169人评价
黑客帝国2：重装上阵,2003,8.7,382775人评价
步履不停,2008,8.8,261339人评价
魂断蓝桥,1940,8.8,261228人评价
战争之王,2005,8.7,343646人评价
爱乐之城,2016,8.4,825633人评价
末路狂花,1991,8.9,224761人评价
谍影重重2,2004,8.7,331818人评价
燃情岁月,1994,8.8,271699人评价
二十二,2015,8.7,279629人评价
无耻混蛋,2009,8.6,445356人评价
房间,2015,8.8,353843人评价
千钧一发,1997,8.8,271710人评价
血钻,2006,8.7,356725人评价
崖上的波妞,2008,8.6,454666人评价
彗星来的那一夜,2013,8.5,530169人评价
黑客帝国2：重装上阵,2003,8.7,382775人评价
步履不停,2008,8.8,261339人评价
魂断蓝桥,1940,8.8,261228人评价
战争之王,2005,8.7,343646人评价
爱乐之城,2016,8.4,825633人评价
末路狂花,1991,8.9,224761人评价
谍影重重2,2004,8.7,331818人评价
燃情岁月,1994,8.8,271699人评价
火星救援,2015,8.5,675314人评价
千年女优,2001,8.8,241773人评价
阿飞正传,1990,8.5,477020人评价
再次出发之纽约遇见你,2013,8.6,404376人评价
谍影重重,2002,8.6,399533人评价
花束般的恋爱,2021,8.6,508906人评价
朗读者,2008,8.6,435360人评价
海洋,2009,9.1,151835人评价
香水,2006,8.5,519019人评价
穿越时空的少女,2006,8.6,362748人评价
战争之王,2005,8.7,343646人评价
爱乐之城,2016,8.4,825633人评价
末路狂花,1991,8.9,224761人评价
谍影重重2,2004,8.7,331818人评价
燃情岁月,1994,8.8,271699人评价
火星救援,2015,8.5,675314人评价
千年女优,2001,8.8,241773人评价
阿飞正传,1990,8.5,477020人评价
再次出发之纽约遇见你,2013,8.6,404376人评价
谍影重重,2002,8.6,399533人评价
花束般的恋爱,2021,8.6,508906人评价
朗读者,2008,8.6,435360人评价
海洋,2009,9.1,151835人评价
香水,2006,8.5,519019人评价
穿越时空的少女,2006,8.6,362748人评价
地球上的星星,2007,8.9,193867人评价
我爱你,2011,9.0,156508人评价
弱点,2009,8.7,276845人评价
哈利·波特与死亡圣器(上),2010,8.5,519328人评价
完美陌生人,2016,8.5,499544人评价
花束般的恋爱,2021,8.6,508906人评价
朗读者,2008,8.6,435360人评价
海洋,2009,9.1,151835人评价
香水,2006,8.5,519019人评价
穿越时空的少女,2006,8.6,362748人评价
地球上的星星,2007,8.9,193867人评价
我爱你,2011,9.0,156508人评价
弱点,2009,8.7,276845人评价
哈利·波特与死亡圣器(上),2010,8.5,519328人评价
完美陌生人,2016,8.5,499544人评价
